id,url,record,summary title,identifiers,collection,authors,publication dates,publication places,publisher,volume,series dates,topics,notes,dimensions,extents,page count,image count,page numbers,illustrated,toc,thumb,pdf,epub,text,illustrations
ukmhl-b2146201x_0001,https://ukmhl.historicaltexts.jisc.ac.uk/ukmhl-b2146201x_0001,https://ukmhl.historicaltexts.jisc.ac.uk/elasticsearch/ukmhl/publication/ukmhl-b2146201x_0001,Traité des maladies chirurgicales et des opérations qui leur conviennent,[document] b2146201x_0001 | [EUW] b2146201x | [Glasgow] b22784196 | ,University of Glasgow Library | ,"Boyer, Alexis | ",1814-1826 | ,Paris | ,"L'auteur, Chez Migneret | ",1 | ,[earliest]1814 | [latest]1826 | ,Surgery | ,[holder of originals] This material has been provided by The University of Glasgow Library. The original may be consulted at The University of Glasgow Library. | ,21 cm | ,11 v | ,492,492,true,true,https://ukmhl.historicaltexts.jisc.ac.uk/media/web/ukmhl/25/items/b2146201x_0001/b2146201x_0001_alto/toc.json,https://ukmhl.historicaltexts.jisc.ac.uk/media/thumb/ukmhl/25/items/b2146201x_0001/b2146201x_0001_thumb/b2146201x_0001_0001.jpg,https://ukmhl.historicaltexts.jisc.ac.uk/media/pdf/ukmhl/25/items/b2146201x_0001/b2146201x_0001.pdf,https://ukmhl.historicaltexts.jisc.ac.uk/media/web/ukmhl/25/items/b2146201x_0001/b2146201x_0001.epub,https://ukmhl.historicaltexts.jisc.ac.uk/media/web/ukmhl/25/items/b2146201x_0001/b2146201x_0001_djvu.txt,
ukmhl-b21916597,https://ukmhl.historicaltexts.jisc.ac.uk/ukmhl-b21916597,https://ukmhl.historicaltexts.jisc.ac.uk/elasticsearch/ukmhl/publication/ukmhl-b21916597,"Introductory lecture to a course on surgery, to the medical class of Geneva College, on the life and character of Barron Larrey : delivered December 6th, 1848",[document] b21916597 | [UkLW] b21916597 | ,Royal College of Physicians of Edinburgh (RCPE) | ,,1848 | ,"Geneva, N.Y | ",Printed By I. & S.h. Parker | ,,,Surgery | ,[general] Bndg: Bound with other works. | [holder of duplicates] This material has been provided by the Royal College of Physicians of Edinburgh. The original may be consulted at the Royal College of Physicians of Edinburgh. | [holder of originals] Royal College of Physicians of Edinburgh. | ,,20 p | ,20,20,true,false,https://ukmhl.historicaltexts.jisc.ac.uk/media/web/ukmhl/30/items/b21916597/b21916597_alto/toc.json,https://ukmhl.historicaltexts.jisc.ac.uk/media/thumb/ukmhl/31/items/b21916597/b21916597_thumb/b21916597_0003.jpg,https://ukmhl.historicaltexts.jisc.ac.uk/media/pdf/ukmhl/31/items/b21916597/b21916597.pdf,https://ukmhl.historicaltexts.jisc.ac.uk/media/web/ukmhl/31/items/b21916597/b21916597.epub,https://ukmhl.historicaltexts.jisc.ac.uk/media/web/ukmhl/31/items/b21916597/b21916597_djvu.txt,
ukmhl-b21451254,https://ukmhl.historicaltexts.jisc.ac.uk/ukmhl-b21451254,https://ukmhl.historicaltexts.jisc.ac.uk/elasticsearch/ukmhl/publication/ukmhl-b21451254,The scalpel,[document] b21451254 | [EUW] b21451254 | [Glasgow] b21626340 | ,University of Glasgow Library | ,,18-- | ,Glasgow | ,"Printed By Richardson, Hutchison, & Co., And Sold By Charles Dewar | ",,,Surgery | ,[general] Caption title. | [holder of originals] This material has been provided by The University of Glasgow Library. The original may be consulted at The University of Glasgow Library. | ,22 cm | ,8 p | ,12,12,true,true,https://ukmhl.historicaltexts.jisc.ac.uk/media/web/ukmhl/10/items/b21451254/b21451254_alto/toc.json,https://ukmhl.historicaltexts.jisc.ac.uk/media/thumb/ukmhl/10/items/b21451254/b21451254_thumb/b21451254_0001.jpg,https://ukmhl.historicaltexts.jisc.ac.uk/media/pdf/ukmhl/10/items/b21451254/b21451254.pdf,https://ukmhl.historicaltexts.jisc.ac.uk/media/web/ukmhl/10/items/b21451254/b21451254.epub,https://ukmhl.historicaltexts.jisc.ac.uk/media/web/ukmhl/10/items/b21451254/b21451254_djvu.txt,
ukmhl-b24926668,https://ukmhl.historicaltexts.jisc.ac.uk/ukmhl-b24926668,https://ukmhl.historicaltexts.jisc.ac.uk/elasticsearch/ukmhl/publication/ukmhl-b24926668,"A dictionary of surgery; or, the young surgeon's pocket assistant",[document] b24926668 | [Glasgow] b17529761 | [UkLW] b24926668 | ,University of Glasgow Library | ,"Lara, Benjamin | ",1796 | ,London | ,,,,Surgery | ,[holder of duplicates] This material has been provided by The University of Glasgow Library. The original may be consulted at The University of Glasgow Library. | [holder of originals] The University of Glasgow Library. | ,15 cm (12mo) | ,"vii, 461 pages | ",447,447,true,true,https://ukmhl.historicaltexts.jisc.ac.uk/media/web/ukmhl/3/items/b24926668/b24926668_alto/toc.json,https://ukmhl.historicaltexts.jisc.ac.uk/media/thumb/ukmhl/25/items/b24926668/b24926668_thumb/b24926668_0001.jpg,https://ukmhl.historicaltexts.jisc.ac.uk/media/pdf/ukmhl/25/items/b24926668/b24926668.pdf,https://ukmhl.historicaltexts.jisc.ac.uk/media/web/ukmhl/25/items/b24926668/b24926668.epub,https://ukmhl.historicaltexts.jisc.ac.uk/media/web/ukmhl/25/items/b24926668/b24926668_djvu.txt,
ukmhl-b21700321_0001,https://ukmhl.historicaltexts.jisc.ac.uk/ukmhl-b21700321_0001,https://ukmhl.historicaltexts.jisc.ac.uk/elasticsearch/ukmhl/publication/ukmhl-b21700321_0001,Clinique chirurgicale,[document] b21700321_0001 | [UkLW] b21700321 | ,Royal College of Physicians of Edinburgh (RCPE) | ,Maisonneuve Jacques Gilles | ,1863-1864 | ,Paris | ,F. Savy | ,1 | ,[earliest]1863 | [latest]1864 | ,Surgery | ,[holder of duplicates] This material has been provided by the Royal College of Physicians of Edinburgh. The original may be consulted at the Royal College of Physicians of Edinburgh. | [holder of originals] Royal College of Physicians of Edinburgh. | ,,2 v | ,728,728,true,true,https://ukmhl.historicaltexts.jisc.ac.uk/media/web/ukmhl/23/items/b21700321_0001/b21700321_0001_alto/toc.json,https://ukmhl.historicaltexts.jisc.ac.uk/media/thumb/ukmhl/31/items/b21700321_0001/b21700321_0001_thumb/b21700321_0001_0001.jpg,https://ukmhl.historicaltexts.jisc.ac.uk/media/pdf/ukmhl/31/items/b21700321_0001/b21700321_0001.pdf,https://ukmhl.historicaltexts.jisc.ac.uk/media/web/ukmhl/31/items/b21700321_0001/b21700321_0001.epub,https://ukmhl.historicaltexts.jisc.ac.uk/media/web/ukmhl/31/items/b21700321_0001/b21700321_0001_djvu.txt,
ukmhl-b28525206,https://ukmhl.historicaltexts.jisc.ac.uk/ukmhl-b28525206,https://ukmhl.historicaltexts.jisc.ac.uk/elasticsearch/ukmhl/publication/ukmhl-b28525206,A short statement of facts relative to the first appointment of a Professor of Surgery in Edinburgh,[document] b28525206 | [RCPL] 35769 | [UkLW] b28525206 | ,Royal College of Physicians | ,,1806 | ,Edinburgh | ,William Blackwood And Sons | ,,,Surgery | ,"[holder of duplicates] This material has been provided by Royal College of Physicians, London. The original may be consulted at Royal College of Physicians, London.This material has been provided by Royal College of Physicians, London. The original may be consulted at Royal College of Physicians, London. | [holder of originals] Royal College of Physicians, London. | ",20 cm | ,16 p | ,16,16,true,true,https://ukmhl.historicaltexts.jisc.ac.uk/media/web/ukmhl/32/items/b28525206/b28525206_alto/toc.json,https://ukmhl.historicaltexts.jisc.ac.uk/media/thumb/ukmhl/32/items/b28525206/b28525206_thumb/b28525206_0003.jpg,https://ukmhl.historicaltexts.jisc.ac.uk/media/pdf/ukmhl/32/items/b28525206/b28525206.pdf,https://ukmhl.historicaltexts.jisc.ac.uk/media/web/,https://ukmhl.historicaltexts.jisc.ac.uk/media/web/ukmhl/32/items/b28525206/b28525206_djvu.txt,
ukmhl-b21299511,https://ukmhl.historicaltexts.jisc.ac.uk/ukmhl-b21299511,https://ukmhl.historicaltexts.jisc.ac.uk/elasticsearch/ukmhl/publication/ukmhl-b21299511,A treatise on ruptures,[document] b21299511 | [UkLU-K] 000639156 | [UkLW] b21299511 | ,"King's College London, Foyle Special Collections Library | ","Lawrence, William | ",1810 | ,London | ,Printed For J. Callow | ,,,Therapeutics | ,"[bibliography] Includes bibliographical references. | [general] Bookseller's advertisements: p. [xv] | [general] Spine title: ""lawrence on ruptures"" | [general] With drop-head title. | [general] With half-title page. | [holder of duplicates] This material has been provided by King’s College London. The original may be consulted at King’s College London. | [holder of originals] King’s College London. | ",21 cm | ,"xiii, 484 p., folding plates | ",516,516,true,true,https://ukmhl.historicaltexts.jisc.ac.uk/media/web/ukmhl/25/items/b21299511/b21299511_alto/toc.json,https://ukmhl.historicaltexts.jisc.ac.uk/media/thumb/ukmhl/25/items/b21299511/b21299511_thumb/b21299511_0001.jpg,https://ukmhl.historicaltexts.jisc.ac.uk/media/pdf/ukmhl/25/items/b21299511/b21299511.pdf,https://ukmhl.historicaltexts.jisc.ac.uk/media/web/ukmhl/25/items/b21299511/b21299511.epub,https://ukmhl.historicaltexts.jisc.ac.uk/media/web/ukmhl/25/items/b21299511/b21299511_djvu.txt,
ukmhl-b21700382_0002,https://ukmhl.historicaltexts.jisc.ac.uk/ukmhl-b21700382_0002,https://ukmhl.historicaltexts.jisc.ac.uk/elasticsearch/ukmhl/publication/ukmhl-b21700382_0002,"Clinique chirurgicale, exercee particulierement dans les camps et les hopitaux militaires, depuis 1792 jusqu'en 1829  1832,1836",[document] b21700382_0002 | [UkLW] b21700382 | ,Royal College of Physicians of Edinburgh (RCPE) | ,Larrey D. J | ,1829-1836 | ,Paris | ,Chez Gabon | ,0002 | ,[earliest]1829 | [latest]1836 | ,Surgery | ,"[general] Refr: G&M 5589.1; Norman 1282 Publ: Vols. 4 and 5 have imprint: Paris, J.-B. Bailliere Lang: French Note: Larrey was Surgeon-in-Chief to Napoleon's army. A man of great compassion who was devoted to the well-being of the soldiers under his care, he was described by Napoleon as ""the most virtuous man I have ever known"". Larrey initiated several important advances in surgery, and introduced the first purpose built ambulance to speed medical care to the wounded in battle. The above work is his longest surgical treatise and the only one that is extensively illustrated. | [holder of duplicates] This material has been provided by the Royal College of Physicians of Edinburgh. The original may be consulted at the Royal College of Physicians of Edinburgh. | [holder of originals] Royal College of Physicians of Edinburgh. | ",,5v | ,578,578,true,true,https://ukmhl.historicaltexts.jisc.ac.uk/media/web/ukmhl/17/items/b21700382_0002/b21700382_0002_alto/toc.json,https://ukmhl.historicaltexts.jisc.ac.uk/media/thumb/ukmhl/17/items/b21700382_0002/b21700382_0002_thumb/b21700382_0002_0001.jpg,https://ukmhl.historicaltexts.jisc.ac.uk/media/pdf/ukmhl/17/items/b21700382_0002/b21700382_0002.pdf,https://ukmhl.historicaltexts.jisc.ac.uk/media/web/ukmhl/17/items/b21700382_0002/b21700382_0002.epub,https://ukmhl.historicaltexts.jisc.ac.uk/media/web/ukmhl/17/items/b21700382_0002/b21700382_0002_djvu.txt,
ukmhl-b21451084,https://ukmhl.historicaltexts.jisc.ac.uk/ukmhl-b21451084,https://ukmhl.historicaltexts.jisc.ac.uk/elasticsearch/ukmhl/publication/ukmhl-b21451084,Remarks on the utility and importance of clinical lectures on surgery,[document] b21451084 | [EUW] b21451084 | [Glasgow] b21603303 | ,University of Glasgow Library | ,"Russell, James | ",1824 | ,Edinburgh | ,Printed By J. & C. Muirhead | ,,,Surgery | ,"[general] ""Appendix."" - p. [1]-10 at end. | [holder of originals] This material has been provided by The University of Glasgow Library. The original may be consulted at The University of Glasgow Library. | ",22 cm | ,"9, 3, 10 p | ",28,28,true,true,https://ukmhl.historicaltexts.jisc.ac.uk/media/web/ukmhl/0/items/b21451084/b21451084_alto/toc.json,https://ukmhl.historicaltexts.jisc.ac.uk/media/thumb/ukmhl/0/items/b21451084/b21451084_thumb/b21451084_0001.jpg,https://ukmhl.historicaltexts.jisc.ac.uk/media/pdf/ukmhl/0/items/b21451084/b21451084.pdf,https://ukmhl.historicaltexts.jisc.ac.uk/media/web/ukmhl/0/items/b21451084/b21451084.epub,https://ukmhl.historicaltexts.jisc.ac.uk/media/web/ukmhl/0/items/b21451084/b21451084_djvu.txt,
ukmhl-b21305663_0002,https://ukmhl.historicaltexts.jisc.ac.uk/ukmhl-b21305663_0002,https://ukmhl.historicaltexts.jisc.ac.uk/elasticsearch/ukmhl/publication/ukmhl-b21305663_0002,Elements of the anatomy of the human body in its sound state,[document] b21305663_0002 | [UkLU-K] 000718765 | [UkLW] b21305663 | ,"King's College London, Foyle Special Collections Library | ","Monro, Alexander | ",1825 | ,Edinburgh | London | ,"Baldwin, Cradock, & Joy | Maclachlan & Stewart | ",0002 | ,[earliest]1825 | [latest]1825 | ,Surgery | ,"[bibliography] Includes bibliographical references. | [general] Spine title: ""Monro's elements of anatomy"" | [general] Vol. 1: xl, 602 p. ; vol. 2: xx, 617 p. | [holder of duplicates] This material has been provided by King’s College London. The original may be consulted at King’s College London. | [holder of originals] King’s College London. | ",22 cm | ,"2 v., 13 leaves of plates | ",658,658,true,true,https://ukmhl.historicaltexts.jisc.ac.uk/media/web/ukmhl/32/items/b21305663_0002/b21305663_0002_alto/toc.json,https://ukmhl.historicaltexts.jisc.ac.uk/media/thumb/ukmhl/32/items/b21305663_0002/b21305663_0002_thumb/b21305663_0002_0001.jpg,https://ukmhl.historicaltexts.jisc.ac.uk/media/pdf/ukmhl/32/items/b21305663_0002/b21305663_0002.pdf,https://ukmhl.historicaltexts.jisc.ac.uk/media/web/ukmhl/32/items/b21305663_0002/b21305663_0002.epub,https://ukmhl.historicaltexts.jisc.ac.uk/media/web/ukmhl/32/items/b21305663_0002/b21305663_0002_djvu.txt,
ukmhl-b28520233,https://ukmhl.historicaltexts.jisc.ac.uk/ukmhl-b28520233,https://ukmhl.historicaltexts.jisc.ac.uk/elasticsearch/ukmhl/publication/ukmhl-b28520233,Amputation at the hip-joint,[document] b28520233 | [RCPL] 9634 | [UkLW] b28520233 | ,Royal College of Physicians | ,"Fayrer, Joseph, Sir, 1824-1907 | ",1864 | ,Calcutta | ,Edinburgh Medical Journal | ,,,Surgery | ,"[holder of duplicates] This material has been provided by Royal College of Physicians, London. The original may be consulted at Royal College of Physicians, London.This material has been provided by Royal College of Physicians, London. The original may be consulted at Royal College of Physicians, London. | [holder of originals] Royal College of Physicians, London. | [ownership] Autograph: Fayrer, Joseph (Sir) | ",22 cm | ,"i, 13 p | ",20,20,true,true,https://ukmhl.historicaltexts.jisc.ac.uk/media/web/ukmhl/29/items/b28520233/b28520233_alto/toc.json,https://ukmhl.historicaltexts.jisc.ac.uk/media/thumb/ukmhl/29/items/b28520233/b28520233_thumb/b28520233_0003.jpg,https://ukmhl.historicaltexts.jisc.ac.uk/media/pdf/ukmhl/29/items/b28520233/b28520233.pdf,https://ukmhl.historicaltexts.jisc.ac.uk/media/web/,https://ukmhl.historicaltexts.jisc.ac.uk/media/web/ukmhl/29/items/b28520233/b28520233_djvu.txt,
ukmhl-b24927752_0001,https://ukmhl.historicaltexts.jisc.ac.uk/ukmhl-b24927752_0001,https://ukmhl.historicaltexts.jisc.ac.uk/elasticsearch/ukmhl/publication/ukmhl-b24927752_0001,"Nouvelle doctrine chirurgicale, ou, Traité complet de pathologie, de thérapeutique et d'opérations chirurgicales, d'après la connaissance de l'état présant des parties malades, des guérisons spontanées, et uniformité des méthodes curatives",[document] b24927752_0001 | [Glasgow] b17599519 | [UkLW] b24927752 | ,University of Glasgow Library | ,"Léveillé, J.-b.-f | ",1812 | ,Paris | ,J.g.  Dentu | ,0001 | ,[earliest]1812 | [latest]1812 | ,Surgery | ,[general] Includes index. | [holder of duplicates] This material has been provided by The University of Glasgow Library. The original may be consulted at The University of Glasgow Library. | [holder of originals] The University of Glasgow Library. | ,21 cm. (8vo.) | ,4 v | ,616,616,true,true,https://ukmhl.historicaltexts.jisc.ac.uk/media/web/ukmhl/1/items/b24927752_0001/b24927752_0001_alto/toc.json,https://ukmhl.historicaltexts.jisc.ac.uk/media/thumb/ukmhl/24/items/b24927752_0001/b24927752_0001_thumb/b24927752_0001_0001.jpg,https://ukmhl.historicaltexts.jisc.ac.uk/media/pdf/ukmhl/24/items/b24927752_0001/b24927752_0001.pdf,https://ukmhl.historicaltexts.jisc.ac.uk/media/web/ukmhl/24/items/b24927752_0001/b24927752_0001.epub,https://ukmhl.historicaltexts.jisc.ac.uk/media/web/ukmhl/24/items/b24927752_0001/b24927752_0001_djvu.txt,
ukmhl-b2146201x_0011,https://ukmhl.historicaltexts.jisc.ac.uk/ukmhl-b2146201x_0011,https://ukmhl.historicaltexts.jisc.ac.uk/elasticsearch/ukmhl/publication/ukmhl-b2146201x_0011,Traité des maladies chirurgicales et des opérations qui leur conviennent,[document] b2146201x_0011 | [EUW] b2146201x | [Glasgow] b22784196 | ,University of Glasgow Library | ,"Boyer, Alexis | ",1814-1826 | ,Paris | ,"L'auteur, Chez Migneret | ",11 | ,[earliest]1814 | [latest]1826 | ,Surgery | ,[holder of originals] This material has been provided by The University of Glasgow Library. The original may be consulted at The University of Glasgow Library. | ,21 cm | ,11 v | ,398,398,true,true,https://ukmhl.historicaltexts.jisc.ac.uk/media/web/ukmhl/21/items/b2146201x_0011/b2146201x_0011_alto/toc.json,https://ukmhl.historicaltexts.jisc.ac.uk/media/thumb/ukmhl/21/items/b2146201x_0011/b2146201x_0011_thumb/b2146201x_0011_0001.jpg,https://ukmhl.historicaltexts.jisc.ac.uk/media/pdf/ukmhl/21/items/b2146201x_0011/b2146201x_0011.pdf,https://ukmhl.historicaltexts.jisc.ac.uk/media/web/ukmhl/21/items/b2146201x_0011/b2146201x_0011.epub,https://ukmhl.historicaltexts.jisc.ac.uk/media/web/ukmhl/21/items/b2146201x_0011/b2146201x_0011_djvu.txt,
ukmhl-b24748493_0002,https://ukmhl.historicaltexts.jisc.ac.uk/ukmhl-b24748493_0002,https://ukmhl.historicaltexts.jisc.ac.uk/elasticsearch/ukmhl/publication/ukmhl-b24748493_0002,"Biennial retrospect of medicine, surgery and their allied sciences, 1865-74",[document] b24748493_0002 | [RCPL] 2671 | [UkLW] b24748493 | ,Royal College of Physicians | ,,1867-75 | ,London | ,New Sydenham Society | ,2 | ,[earliest]1867 | [latest]1867 | ,Surgery | ,"[bibliography] Bibliography. | [general] Continues: Year-book of medicine, surgery, and their allied sciences. Published between 1857-1864. | [general] Published biennially from 1865-1874. | [holder of duplicates] This material has been provided by Royal College of Physicians, London. The original may be consulted at Royal College of Physicians, London. | [holder of originals] Royal College of Physicians, London. | ",23 cm | ,5 v | ,532,532,true,true,https://ukmhl.historicaltexts.jisc.ac.uk/media/web/ukmhl/20/items/b24748493_0002/b24748493_0002_alto/toc.json,https://ukmhl.historicaltexts.jisc.ac.uk/media/thumb/ukmhl/20/items/b24748493_0002/b24748493_0002_thumb/b24748493_0002_0001.jpg,https://ukmhl.historicaltexts.jisc.ac.uk/media/pdf/ukmhl/20/items/b24748493_0002/b24748493_0002.pdf,https://ukmhl.historicaltexts.jisc.ac.uk/media/web/ukmhl/20/items/b24748493_0002/b24748493_0002.epub,https://ukmhl.historicaltexts.jisc.ac.uk/media/web/ukmhl/20/items/b24748493_0002/b24748493_0002_djvu.txt,
